,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41368,2,2,156,3,8,2019-06-22,2.22,1,51
41369,5,1,30,4,8,2019-04-30,1.76,2,0
41370,1,2,240,1,1,2019-03-14,0.25,1,89
41371,1,2,132,3,4,2019-06-09,1.03,1,205
41372,1,2,130,3,15,2019-07-05,3.31,2,119
41373,2,2,404,2,10,2019-05-27,2.26,327,330
41374,2,2,234,2,2,2019-06-04,1.46,327,332
41375,2,2,425,2,8,2019-05-27,2.11,327,339
41376,2,2,235,2,7,2019-06-24,1.52,327,306
41377,2,2,503,2,5,2019-06-22,1.34,327,315
41378,2,2,250,2,17,2019-07-06,3.86,1,71
41379,3,1,40,2,8,2019-05-24,1.88,1,10
41380,2,1,258,2,6,2019-05-12,1.27,327,332
41381,2,2,392,2,2,2019-05-13,0.63,327,286
41382,2,1,375,2,5,2019-06-23,1.24,327,280
41383,2,2,231,2,7,2019-05-13,1.69,327,347
41384,2,2,194,2,8,2019-06-18,1.85,327,341
41385,2,2,240,2,8,2019-06-20,1.98,327,357
41386,2,2,229,2,7,2019-05-17,1.75,327,346
41387,2,2,230,2,5,2019-06-16,1.49,327,346
41388,2,2,472,2,12,2019-06-15,2.67,327,234
41389,2,1,256,2,16,2019-06-20,3.75,327,329
41390,2,2,149,2,7,2019-06-21,1.47,1,155
41391,3,1,40,2,4,2019-06-08,1.88,2,188
41392,2,1,95,1,8,2019-05-26,2.55,1,131
41393,1,1,150,2,7,2019-05-26,1.48,1,20
41394,3,1,51,30,1,2019-05-18,0.58,103,239
41395,2,2,175,2,7,2019-07-01,2.92,1,3
41396,1,3,75,1,2,2019-04-06,0.63,2,1
41397,2,2,125,2,1,2019-02-18,0.21,1,72
41398,2,2,282,30,0,,,232,302
41399,5,2,200,5,1,2019-05-25,0.67,1,0
41400,2,1,999,1,1,2019-04-24,0.39,5,310
41401,2,2,454,2,11,2019-06-11,3.33,327,297
41402,2,1,262,2,6,2019-06-05,1.59,327,328
41403,2,2,472,2,6,2019-06-10,1.41,327,316
41404,2,2,203,2,7,2019-06-24,1.88,327,338
41405,2,2,247,2,9,2019-05-28,2.13,327,263
41406,2,2,377,2,15,2019-06-21,3.52,327,273
41407,2,2,229,2,14,2019-06-23,3.65,327,323
41408,2,2,234,2,12,2019-06-16,3.05,327,340
41409,2,2,503,2,7,2019-05-28,2.1,327,294
41410,2,2,228,2,2,2019-05-18,0.73,327,350
41411,2,2,404,2,15,2019-06-09,3.19,327,310
41412,2,2,252,2,12,2019-06-19,3.03,327,302
41413,2,2,229,2,7,2019-05-26,1.69,327,337
41414,2,2,431,2,10,2019-06-14,2.11,327,323
41415,2,2,412,2,13,2019-06-14,3.07,327,341
41416,2,2,403,2,8,2019-06-16,1.9,327,273
41417,2,2,229,2,10,2019-06-13,2.34,327,349
41418,2,2,227,2,8,2019-06-05,1.88,327,356
41419,2,2,205,2,10,2019-06-24,2.54,327,338
41420,2,1,85,1,2,2019-05-09,0.82,1,7
41421,2,2,194,2,8,2019-06-13,2.26,327,318
41422,2,2,214,2,11,2019-06-11,3.2,327,312
41423,2,2,229,2,9,2019-05-13,2.11,327,346
41424,2,2,185,2,6,2019-05-26,1.58,327,295
41425,2,2,234,2,8,2019-06-18,2.31,327,333
41426,2,2,201,2,20,2019-06-21,4.11,327,333
41427,2,2,229,2,5,2019-05-21,1.25,327,335
41428,2,2,244,2,1,2019-05-27,0.7,327,258
41429,2,2,227,2,8,2019-06-11,3.64,327,349
41430,2,2,451,2,15,2019-06-21,4.37,327,254
41431,2,2,241,2,5,2019-06-12,1.35,327,284
41432,2,2,252,2,15,2019-06-21,3.19,327,260
41433,2,2,250,2,10,2019-06-23,2.59,327,292
41434,2,2,419,3,6,2019-06-21,1.57,8,326
41435,2,2,505,2,7,2019-06-14,1.79,327,275
41436,2,2,228,2,8,2019-06-19,2.02,327,348
41437,2,2,242,2,15,2019-06-16,3.75,327,261
41438,1,2,175,4,5,2019-06-30,1.19,1,40
41439,2,2,221,2,4,2019-06-24,1.97,327,333
41440,2,2,203,2,9,2019-06-20,2.16,327,336
41441,2,2,228,2,11,2019-06-13,2.73,327,355
41442,2,2,215,2,9,2019-06-11,2.31,327,313
41443,4,2,300,1,0,,,1,87
41444,2,2,198,2,7,2019-05-13,1.65,327,346
41445,2,2,468,2,11,2019-06-21,3.0,327,267
41446,2,2,227,2,3,2019-04-27,0.81,327,350
41447,2,2,236,2,9,2019-06-05,2.52,327,347
41448,2,2,244,2,2,2019-06-14,1.82,327,317
41449,3,1,120,2,0,,,1,363
41450,2,2,248,2,17,2019-06-17,4.08,327,271
41451,2,2,241,2,7,2019-06-16,2.08,327,331
41452,2,2,390,2,9,2019-06-20,2.43,327,268
41453,2,2,230,2,12,2019-06-16,2.57,327,357
41454,2,2,230,2,9,2019-06-10,2.11,327,323
41455,2,2,227,2,6,2019-06-16,2.5,327,328
41456,2,2,214,2,11,2019-06-20,2.97,327,304
41457,2,2,188,2,4,2019-04-12,1.08,327,298
41458,2,2,247,2,4,2019-05-14,0.97,327,314
41459,2,2,220,2,4,2019-05-27,1.15,327,331
41460,2,2,196,2,6,2019-06-11,1.48,327,325
41461,2,2,218,2,4,2019-06-23,1.04,327,279
41462,1,2,130,2,9,2019-07-07,2.93,1,301
41463,2,2,396,2,8,2019-06-24,2.12,327,289
41464,2,2,214,2,5,2019-05-26,1.43,327,268
41465,1,1,50,2,1,2019-06-24,1.0,1,0
41466,2,2,196,2,9,2019-06-18,2.48,327,318
41467,2,2,380,2,12,2019-06-20,3.5,327,302
41468,2,2,229,2,2,2019-06-23,0.77,327,351
41469,2,2,498,2,8,2019-06-11,2.5,327,255
41470,2,2,215,2,3,2019-06-13,0.77,327,317
41471,2,2,231,2,13,2019-06-02,3.42,327,331
41472,2,2,234,2,5,2019-06-19,1.36,327,343
41473,2,2,212,2,3,2019-05-31,0.74,327,293
41474,2,2,228,2,8,2019-05-29,2.12,327,343
41475,2,2,214,2,6,2019-06-11,1.57,327,343
41476,2,2,214,2,3,2019-05-25,1.23,327,333
41477,2,2,201,2,9,2019-06-14,2.62,327,271
41478,2,2,214,2,2,2019-06-08,0.59,327,331
41479,2,2,235,2,3,2019-06-11,1.58,327,341
41480,1,2,165,2,5,2019-06-19,1.58,2,365
41481,2,2,256,2,9,2019-06-23,2.6,327,277
41482,2,2,248,2,9,2019-06-23,2.48,327,284
41483,2,2,216,2,9,2019-06-22,2.23,327,332
41484,2,2,223,2,3,2019-06-01,0.74,327,310
41485,2,2,229,2,11,2019-06-17,2.37,327,329
41486,1,2,200,3,17,2019-06-29,3.98,1,142
41487,1,1,110,1,5,2019-05-14,1.1,1,86
41488,2,1,150,2,0,,,2,0
41489,3,1,55,1,24,2019-07-01,4.97,5,32
41490,1,1,65,4,1,2019-04-21,0.38,1,0
41491,2,2,150,1,23,2019-06-23,4.66,1,106
41492,1,2,100,3,3,2019-06-03,0.97,1,73
41493,2,1,68,1,18,2019-07-03,4.15,4,90
41494,1,2,100,4,2,2019-06-30,0.48,1,7
41495,1,2,215,3,12,2019-06-17,2.88,1,6
41496,3,1,65,1,2,2019-03-10,0.41,1,0
41497,3,2,85,5,1,2019-04-01,0.3,1,84
41498,3,1,50,1,20,2019-07-08,4.2,5,38
41499,3,2,255,1,13,2019-06-17,2.87,5,114
41500,1,1,37,7,0,,,2,16
41501,3,1,300,1,1,2019-02-18,0.21,1,89
41502,1,1,75,2,2,2019-05-06,0.85,1,188
41503,5,3,50,1,7,2019-05-19,1.54,1,158
41504,1,2,64,30,1,2019-03-09,0.25,1,0
41505,2,1,225,1,1,2019-03-21,0.27,1,66
41506,1,1,50,2,11,2019-06-23,3.33,1,49
41507,5,1,35,2,10,2019-06-03,2.1,1,6
41508,1,2,170,2,0,,,4,89
41509,2,2,211,30,17,2019-07-07,4.18,1,74
41510,3,2,95,3,15,2019-07-01,4.5,2,23
41511,2,1,52,5,7,2019-06-21,1.68,6,11
41512,1,1,64,1,29,2019-07-05,6.13,1,13
41513,2,1,85,1,20,2019-07-02,8.45,1,104
41514,1,2,200,2,5,2019-05-19,1.05,2,26
41515,3,1,41,30,0,,,103,230
41516,3,1,54,2,10,2019-07-01,2.34,1,319
41517,2,1,55,5,0,,,1,179
41518,1,2,195,1,3,2019-06-30,1.1,1,20
41519,1,1,33,1,14,2019-07-06,3.09,3,37
41520,1,1,220,1,0,,,1,178
41521,1,2,210,2,27,2019-06-28,5.91,1,188
41522,1,1,50,30,0,,,1,340
41523,2,2,612,1,15,2019-06-24,3.52,1,91
41524,3,1,45,1,51,2019-07-02,11.59,1,66
41525,1,2,650,1,1,2019-03-27,0.29,1,365
41526,3,2,129,180,0,,,1,365
41527,2,2,175,3,1,2019-06-19,1.0,1,3
41528,1,1,65,1,20,2019-07-04,4.23,4,107
41529,1,2,70,6,15,2019-06-18,3.19,1,63
41530,1,2,195,3,12,2019-07-01,3.71,1,38
41531,2,2,128,7,0,,,1,178
41532,2,2,150,15,0,,,1,162
41533,1,1,80,3,9,2019-06-15,2.23,1,89
41534,2,2,300,2,2,2019-06-09,0.58,2,0
41535,2,2,215,2,12,2019-06-07,2.55,1,128
41536,1,1,40,3,8,2019-05-19,1.9,1,0
41537,1,1,80,1,0,,,1,0
41538,2,1,77,2,20,2019-06-14,4.38,1,52
41539,1,1,95,1,0,,,2,146
41540,3,1,100,3,0,,,2,0
41541,3,1,49,1,6,2019-06-03,1.25,7,55
41542,2,2,120,30,0,,,1,147
41543,3,2,89,3,18,2019-06-27,4.29,1,0
41544,3,1,26,30,0,,,103,233
41545,2,2,170,1,39,2019-07-07,8.48,1,64
41546,1,1,65,2,7,2019-07-02,1.5,1,63
41547,1,2,120,3,4,2019-07-01,0.88,1,8
41548,1,2,150,3,10,2019-05-21,2.78,2,5
41549,1,1,57,1,31,2019-07-02,6.46,4,116
41550,1,2,108,5,9,2019-06-25,2.6,1,99
41551,1,1,70,1,34,2019-07-05,7.03,4,132
41552,1,1,89,4,5,2019-06-16,1.4,1,0
41553,1,1,99,3,9,2019-06-24,2.03,1,19
41554,1,1,115,1,2,2019-05-18,0.61,1,89
41555,1,1,90,3,0,,,3,280
41556,2,2,135,30,0,,,96,332
41557,1,2,119,3,2,2019-03-25,0.44,1,5
41558,2,2,136,1,26,2019-06-29,5.91,1,47
41559,3,1,67,2,25,2019-07-07,6.88,2,318
41560,2,2,365,30,0,,,232,341
41561,1,1,97,1,0,,,1,0
41562,1,2,100,2,9,2019-06-25,4.5,1,0
41563,2,2,220,2,3,2019-04-29,0.62,1,36
41564,2,1,200,1,0,,,1,179
41565,3,1,45,2,4,2019-06-29,1.15,3,31
41566,2,1,145,1,14,2019-06-19,2.98,3,113
41567,2,2,195,2,4,2019-05-07,0.99,1,0
41568,2,1,75,3,9,2019-06-07,2.73,1,67
41569,1,2,160,3,2,2019-05-30,0.79,1,177
41570,1,3,25,2,1,2019-02-20,0.21,5,29
41571,1,1,85,4,0,,,1,365
41572,1,1,38,4,10,2019-06-26,2.44,2,307
41573,1,2,150,5,0,,,1,8
41574,2,1,75,4,9,2019-06-23,1.96,1,34
41575,1,1,60,1,0,,,1,16
41576,1,1,55,1,6,2019-04-28,1.29,2,22
41577,1,2,100,3,4,2019-06-30,1.04,3,6
41578,1,2,125,2,11,2019-07-07,2.6,1,128
41579,2,2,140,30,0,,,1,36
41580,2,2,1200,2,2,2019-05-05,0.7,1,166
41581,2,2,177,1,7,2019-07-04,1.74,1,8
41582,3,1,50,1,0,,,1,0
41583,2,1,999,1,3,2019-07-01,2.43,5,329
41584,2,1,999,1,2,2019-05-26,0.59,5,334
41585,2,1,999,1,3,2019-05-19,0.7,5,341
41586,1,1,60,2,26,2019-06-29,6.5,2,21
41587,1,1,60,1,22,2019-07-07,4.49,4,282
41588,1,1,158,2,3,2019-06-23,3.0,2,179
41589,2,2,140,1,14,2019-07-02,4.2,1,9
41590,1,1,60,2,6,2019-05-20,1.26,1,144
41591,1,1,60,1,39,2019-07-06,7.96,4,301
41592,2,2,130,30,0,,,2,309
41593,2,1,140,3,1,2019-04-21,0.38,1,120
41594,1,1,100,3,4,2019-06-30,1.36,1,53
41595,1,2,125,5,4,2019-07-01,1.2,1,0
41596,2,2,74,1,4,2019-03-24,0.95,1,0
41597,3,1,65,3,3,2019-06-24,1.29,2,342
41598,2,2,500,3,2,2019-05-26,0.81,47,352
41599,3,1,30,3,14,2019-06-29,3.41,1,77
41600,2,2,650,3,1,2019-03-12,0.25,47,297
41601,2,2,125,2,5,2019-04-14,1.1,1,0
41602,5,1,65,1,0,,,1,0
41603,1,1,80,1,10,2019-05-07,2.11,2,0
41604,2,2,379,2,11,2019-06-21,3.3,1,252
41605,2,2,189,30,0,,,232,189
41606,2,2,321,30,0,,,232,83
41607,2,2,285,30,0,,,232,283
41608,1,1,40,6,3,2019-04-21,0.82,1,62
41609,3,1,42,30,1,2019-04-22,0.38,103,0
41610,1,2,90,1,14,2019-06-10,3.09,5,85
41611,1,1,145,21,1,2019-07-01,1.0,1,343
41612,2,2,400,6,4,2019-07-05,0.83,1,0
41613,2,1,150,1,11,2019-06-20,2.92,1,81
41614,1,1,61,14,0,,,1,157
41615,1,1,50,1,1,2019-03-11,0.25,1,0
41616,1,2,95,1,5,2019-05-27,1.2,1,0
41617,2,2,160,30,0,,,13,310
41618,1,1,40,1,3,2019-04-20,0.69,4,0
41619,1,1,40,1,8,2019-04-10,1.67,4,0
41620,3,1,28,30,0,,,37,1
41621,3,1,42,30,2,2019-05-04,0.6,23,204
41622,3,1,42,30,0,,,23,220
41623,3,1,42,30,2,2019-06-07,1.62,23,208
41624,3,1,42,30,0,,,23,332
41625,3,1,37,30,1,2019-03-28,0.29,23,318
41626,3,2,225,1,4,2019-06-03,1.12,5,89
41627,1,1,43,1,2,2019-06-16,0.61,1,0
41628,2,2,160,2,7,2019-06-23,1.78,1,12
41629,2,1,115,1,27,2019-06-23,5.79,1,94
41630,5,1,27,30,0,,,37,0
41631,1,1,40,1,7,2019-05-31,1.86,1,61
41632,5,2,159,2,7,2019-06-30,2.26,1,118
41633,1,2,150,3,2,2019-06-30,2.0,1,70
41634,1,2,155,28,0,,,1,339
41635,2,2,249,2,13,2019-07-01,3.12,1,227
41636,2,1,85,1,14,2019-06-27,6.27,2,0
41637,1,2,188,1,10,2019-06-18,2.4,1,199
41638,2,2,488,3,14,2019-07-02,3.65,1,76
41639,2,1,55,5,2,2019-06-22,2.0,6,6
41640,2,2,425,30,0,,,65,327
41641,1,1,133,1,0,,,1,89
41642,2,1,300,3,0,,,1,364
41643,2,1,79,1,9,2019-05-25,2.23,4,365
41644,1,2,100,1,1,2019-03-13,0.25,1,0
41645,1,1,57,2,23,2019-07-02,5.11,4,114
41646,2,2,260,7,2,2019-05-02,0.75,1,76
41647,2,2,1497,1,10,2019-06-30,2.36,1,363
41648,1,1,55,2,18,2019-06-29,4.0,4,188
41649,1,1,51,2,15,2019-06-16,3.33,4,111
41650,2,1,95,2,13,2019-06-22,3.61,1,6
41651,1,2,125,5,1,2019-03-04,0.24,1,11
41652,4,2,275,2,11,2019-07-03,3.51,1,182
41653,1,1,35,1,7,2019-07-01,1.47,3,365
41654,1,1,35,1,7,2019-06-23,1.84,3,351
41655,1,3,26,15,2,2019-05-31,0.59,2,23
41656,1,3,26,20,2,2019-05-13,0.75,2,49
41657,2,2,175,2,15,2019-07-01,3.44,1,90
41658,2,1,95,1,6,2019-06-17,1.49,1,160
41659,1,2,215,90,0,,,1,328
41660,2,2,95,14,2,2019-05-30,0.6,3,3
41661,1,1,66,182,0,,,1,157
41662,2,2,239,29,0,,,121,364
41663,2,2,239,29,0,,,121,364
41664,2,2,209,29,0,,,121,184
41665,2,2,306,90,0,,,232,281
41666,1,1,60,4,3,2019-06-09,0.76,1,0
41667,2,2,110,4,5,2019-05-27,1.23,2,214
41668,1,2,750,3,0,,,3,7
41669,1,1,67,2,9,2019-06-14,1.99,1,345
41670,1,1,75,1,3,2019-05-26,0.93,1,364
41671,2,2,200,3,0,,,1,0
41672,5,1,60,1,8,2019-05-25,1.97,1,308
41673,1,2,190,4,12,2019-07-04,3.33,3,207
41674,1,1,85,2,11,2019-07-01,2.56,2,111
41675,5,2,125,3,1,2019-06-09,1.0,1,365
41676,1,1,50,2,1,2019-06-25,1.0,2,0
41677,2,2,172,2,8,2019-06-28,1.98,1,42
41678,3,1,80,2,14,2019-07-05,3.26,1,51
41679,2,1,58,1,4,2019-06-07,0.85,2,365
41680,1,2,179,4,10,2019-07-03,3.37,1,17
41681,5,1,49,2,2,2019-06-30,2.0,1,0
41682,1,2,166,1,11,2019-06-30,2.56,8,177
41683,1,2,133,25,1,2019-07-01,1.0,1,0
41684,3,2,220,1,12,2019-07-04,2.81,7,308
41685,3,1,62,1,16,2019-06-21,3.38,7,308
41686,3,2,125,2,4,2019-06-17,0.92,1,14
41687,3,1,80,1,21,2019-06-09,4.53,7,313
41688,3,1,70,1,14,2019-07-07,3.26,7,313
41689,3,3,40,1,17,2019-06-08,3.59,7,313
41690,2,2,250,30,0,,,2,342
41691,5,1,100,2,0,,,1,179
41692,1,2,179,1,18,2019-07-06,4.66,1,323
41693,2,2,240,3,7,2019-05-29,1.79,1,99
41694,3,1,55,2,19,2019-06-26,4.22,1,0
41695,2,2,317,30,0,,,3,358
41696,2,2,515,2,31,2019-07-05,6.84,1,163
41697,1,1,57,2,0,,,1,61
41698,1,2,175,2,2,2019-05-27,0.56,1,103
41699,5,1,41,7,2,2019-05-10,0.58,1,357
41700,1,2,180,2,5,2019-05-10,1.72,3,0
41701,3,1,35,30,0,,,15,61
41702,1,2,200,3,3,2019-06-27,1.13,1,357
41703,1,1,60,3,1,2019-03-13,0.25,1,0
41704,1,2,125,2,20,2019-07-07,9.68,1,87
41705,2,2,200,1,22,2019-05-13,4.89,3,0
41706,1,1,70,2,0,,,2,66
41707,2,2,220,5,5,2019-06-07,1.95,2,1
41708,1,3,25,1,8,2019-04-07,1.73,1,0
41709,1,2,100,30,0,,,1,312
41710,2,1,75,1,5,2019-06-29,1.19,1,0
41711,3,2,108,210,0,,,1,270
41712,2,1,250,4,2,2019-05-21,1.15,1,76
41713,3,1,62,2,9,2019-06-09,2.33,1,13
41714,1,1,65,2,2,2019-07-01,1.15,2,81
41715,2,1,1250,5,0,,,1,116
41716,2,2,180,5,4,2019-03-23,0.85,1,4
41717,3,1,85,4,14,2019-07-02,3.72,4,50
41718,2,2,325,2,5,2019-05-27,1.24,1,31
41719,1,2,104,1,28,2019-07-06,6.13,1,174
41720,2,1,77,2,9,2019-05-28,2.5,1,0
41721,1,1,50,3,10,2019-06-26,2.19,1,0
41722,1,2,120,5,12,2019-07-07,3.87,1,137
41723,1,1,70,3,0,,,1,50
41724,2,2,95,3,16,2019-06-30,4.07,1,0
41725,2,2,150,1,0,,,2,79
41726,3,1,42,2,20,2019-06-25,4.48,1,80
41727,2,2,180,3,17,2019-06-19,3.75,1,281
41728,2,1,110,1,13,2019-07-02,3.0,2,0
41729,5,1,52,4,1,2019-02-22,0.22,1,0
41730,2,3,180,1,0,,,1,0
41731,2,2,80,3,0,,,1,12
41732,1,2,90,7,10,2019-06-23,2.26,1,66
41733,2,1,79,1,16,2019-07-01,7.38,2,93
41734,2,2,100,30,1,2019-05-02,0.44,1,50
41735,2,1,420,2,0,,,6,351
41736,2,1,500,2,0,,,6,351
41737,1,2,135,3,7,2019-06-16,1.96,1,117
41738,1,1,51,1,11,2019-06-21,2.41,5,166
41739,5,1,64,1,11,2019-06-27,3.47,2,358
41740,1,1,48,1,22,2019-07-07,5.37,2,257
41741,2,2,500,2,0,,,1,0
41742,2,1,55,30,0,,,9,365
41743,2,1,55,30,0,,,9,332
41744,2,1,55,30,0,,,9,340
41745,2,2,282,2,7,2019-05-17,1.93,327,125
41746,2,2,192,29,0,,,327,363
41747,2,2,202,29,0,,,327,365
41748,2,2,169,29,2,2019-04-30,0.6,327,332
41749,2,2,200,29,0,,,327,311
41750,2,2,169,29,1,2019-05-08,0.48,327,220
41751,2,2,172,29,2,2019-05-30,0.75,327,338
41752,2,2,199,1,8,2019-07-03,6.49,1,65
41753,2,2,202,29,1,2019-05-06,0.47,327,338
41754,1,2,150,2,11,2019-07-07,3.93,1,217
41755,2,2,160,29,0,,,327,318
41756,2,2,204,29,0,,,327,158
41757,2,2,112,30,0,,,1,365
41758,1,2,150,4,1,2019-04-27,0.41,1,63
41759,1,2,179,2,2,2019-05-26,0.47,1,2
41760,2,1,99,1,6,2019-04-25,1.49,1,0
41761,1,2,110,13,0,,,1,8
41762,2,1,29,30,0,,,37,1
41763,2,1,150,2,5,2019-06-21,1.4,2,345
41764,3,2,60,30,0,,,1,121
41765,2,1,175,6,1,2019-03-11,0.25,1,252
41766,2,1,78,4,0,,,2,13
41767,1,1,96,2,2,2019-06-21,1.82,1,103
41768,1,2,74,3,11,2019-06-14,2.84,3,86
41769,5,2,100,2,22,2019-07-05,4.93,1,3
41770,2,1,2850,100,0,,,1,270
41771,2,2,240,2,0,,,1,9
41772,1,2,120,3,2,2019-05-03,0.82,1,113
41773,1,1,35,4,10,2019-06-03,2.59,4,42
41774,2,2,120,1,19,2019-06-08,4.45,1,65
41775,2,2,190,30,0,,,65,365
41776,1,2,400,1,5,2019-05-19,1.23,2,5
41777,2,2,210,30,0,,,65,364
41778,2,2,310,30,0,,,65,338
41779,1,1,66,1,0,,,1,0
41780,3,2,175,1,15,2019-07-07,3.31,7,68
41781,1,2,100,2,4,2019-04-21,0.93,1,0
41782,2,2,100,2,16,2019-06-26,3.58,1,8
41783,3,1,75,1,29,2019-06-16,6.35,7,163
41784,3,2,175,1,17,2019-07-03,3.75,7,160
41785,3,1,55,1,17,2019-06-25,3.92,7,161
41786,3,1,75,1,8,2019-06-20,1.86,7,179
41787,1,3,30,1,11,2019-06-16,2.34,1,157
41788,1,2,69,2,4,2019-02-20,0.86,1,0
41789,3,1,65,1,14,2019-06-23,3.23,7,177
41790,3,1,85,1,14,2019-07-05,3.89,7,163
41791,1,2,143,2,22,2019-06-18,5.0,1,81
41792,2,2,206,30,0,,,33,217
41793,1,1,65,2,13,2019-07-05,3.33,2,9
41794,1,2,150,15,1,2019-06-30,1.0,1,146
41795,1,2,107,30,1,2019-05-15,0.55,1,53
41796,2,2,500,30,0,,,1,81
41797,2,1,87,2,2,2019-07-03,2.0,1,76
41798,1,2,175,2,30,2019-06-28,7.14,1,73
41799,3,1,48,2,1,2019-02-20,0.22,1,0
41800,1,2,82,6,5,2019-05-27,1.25,1,42
41801,2,1,78,3,11,2019-06-13,2.6,1,116
41802,1,2,105,3,1,2019-03-29,0.29,1,38
41803,2,2,285,1,17,2019-06-26,4.08,5,261
41804,2,1,250,1,0,,,2,268
41805,4,2,83,30,3,2019-06-28,0.9,1,316
41806,1,1,35,90,0,,,1,326
41807,2,1,86,30,0,,,4,310
41808,2,1,76,30,0,,,4,339
41809,2,1,150,2,10,2019-06-09,2.54,3,334
41810,1,1,80,1,0,,,1,341
41811,2,2,145,3,7,2019-07-05,2.88,1,36
41812,2,2,149,30,0,,,1,62
41813,2,2,150,30,7,2019-06-03,1.84,2,88
41814,1,1,55,2,5,2019-07-01,4.69,3,317
41815,3,1,33,29,1,2019-06-16,1.0,7,34
41816,2,1,62,30,0,,,5,249
41817,2,2,175,1,27,2019-07-01,6.59,2,133
41818,2,1,90,1,4,2019-04-28,0.88,1,0
41819,1,2,85,6,12,2019-07-05,3.33,3,215
41820,3,1,47,35,0,,,10,331
41821,2,1,62,30,0,,,5,188
41822,3,1,47,35,0,,,10,365
41823,3,1,47,45,0,,,10,330
41824,2,1,90,2,10,2019-06-30,2.34,1,14
41825,1,2,199,2,17,2019-07-03,5.05,1,31
41826,1,1,40,2,10,2019-07-06,2.34,2,43
41827,1,1,90,2,1,2019-07-02,1.0,1,83
41828,3,2,150,28,0,,,1,197
41829,4,2,125,2,10,2019-07-07,3.19,1,252
41830,3,2,350,3,3,2019-07-05,0.99,1,97
41831,2,1,70,2,1,2019-06-10,1.0,1,3
41832,1,1,36,1,1,2019-03-08,0.24,1,0
41833,2,2,175,3,0,,,1,157
41834,1,1,75,1,2,2019-02-24,0.44,2,151
41835,2,2,160,1,25,2019-06-21,5.47,1,29
41836,1,2,150,2,0,,,1,0
41837,2,2,295,3,2,2019-05-16,1.0,2,39
41838,2,2,295,3,2,2019-05-25,0.52,2,2
41839,2,1,125,3,1,2019-04-14,0.35,2,0
41840,2,2,215,4,2,2019-06-22,0.53,1,148
41841,3,2,115,2,16,2019-06-18,4.36,2,34
41842,3,2,175,2,16,2019-06-09,4.03,3,331
41843,2,2,299,2,5,2019-06-15,2.05,1,324
41844,2,2,146,30,1,2019-03-02,0.23,1,89
41845,3,2,250,2,15,2019-06-30,4.46,1,94
41846,2,2,161,30,18,2019-06-21,4.22,5,204
41847,2,2,140,30,1,2019-04-15,0.35,4,327
41848,1,1,55,1,33,2019-07-04,7.17,4,298
41849,2,2,235,30,0,,,65,242
41850,2,1,200,5,0,,,1,263
41851,1,1,48,5,2,2019-04-08,0.48,1,15
41852,2,1,66,30,1,2019-04-16,0.36,5,125
41853,3,1,47,30,0,,,10,340
41854,2,1,59,30,0,,,9,310
41855,2,1,59,30,0,,,5,125
41856,1,1,70,5,6,2019-05-28,1.57,2,99
41857,3,1,47,30,0,,,10,290
41858,3,1,47,30,0,,,10,323
41859,1,2,85,30,1,2019-03-10,0.25,26,312
41860,2,2,300,1,8,2019-05-23,1.88,1,168
41861,1,2,160,2,12,2019-06-29,3.13,1,71
41862,4,1,100,1,0,,,2,365
41863,1,2,220,3,0,,,2,159
41864,1,1,58,2,11,2019-06-16,2.7,4,365
41865,2,2,145,2,3,2019-03-31,0.79,1,0
41866,2,1,67,30,0,,,5,137
41867,3,1,70,5,1,2019-03-28,0.29,2,0
41868,3,3,35,1,11,2019-06-22,4.52,3,53
41869,2,2,50,2,16,2019-06-29,4.25,1,51
41870,2,2,500,5,16,2019-06-22,3.78,1,298
41871,1,2,126,1,11,2019-07-02,5.16,1,52
41872,3,1,48,1,7,2019-06-21,3.18,3,244
41873,2,2,139,3,4,2019-05-28,1.17,1,58
41874,2,2,123,30,0,,,1,341
41875,2,2,135,1,1,2019-03-30,0.3,1,0
41876,2,1,73,30,0,,,4,364
41877,2,2,369,1,10,2019-06-26,3.75,5,97
41878,2,1,35,1,4,2019-06-14,1.11,1,2
41879,1,1,39,1,15,2019-06-21,3.36,1,13
41880,2,1,120,4,0,,,2,12
41881,1,1,50,1,10,2019-06-20,3.16,3,71
41882,2,1,125,4,1,2019-03-06,0.24,1,0
41883,1,1,60,1,7,2019-06-23,3.13,3,84
41884,2,2,200,3,5,2019-07-06,1.21,1,13
41885,1,1,55,2,1,2019-03-19,0.27,1,0
41886,2,2,130,80,0,,,1,214
41887,1,2,200,2,4,2019-06-03,1.38,1,344
41888,2,2,185,30,0,,,1,342
41889,2,1,500,2,0,,,6,351
41890,2,1,540,2,0,,,6,351
41891,3,2,120,1,3,2019-04-04,0.72,1,0
41892,2,1,700,2,0,,,6,341
41893,2,1,990,2,1,2019-06-09,1.0,6,343
41894,1,2,150,2,6,2019-06-09,1.5,1,2
41895,2,2,280,30,0,,,96,332
41896,2,2,135,30,0,,,96,306
41897,1,2,69,1,31,2019-07-06,7.5,1,282
41898,1,2,110,6,3,2019-06-21,0.98,1,25
41899,1,2,180,1,0,,,1,0
41900,2,2,257,2,8,2019-06-23,2.03,327,108
41901,2,2,243,2,4,2019-06-22,1.35,327,140
41902,3,1,39,1,16,2019-07-04,3.61,3,142
41903,1,1,95,5,0,,,2,0
41904,2,1,65,2,6,2019-07-06,1.59,2,1
